"y.1947","y.1948","y.1949","y.1950","y.1951","y.1952","y.1953","y.1954","y.1955","y.1956","y.1957","y.1958","y.1959","y.1960","y.1961","y.1962","y.1963","y.1964","y.1965","y.1966","y.1967","y.1968","y.1969","y.1970","y.1971","y.1972","y.1973","y.1974","y.1975","y.1976","y.1977","y.1978","y.1979","y.1980","y.1981","y.1982","y.1983","y.1984","y.1985","y.1986","y.1987","y.1988","y.1989","y.1990","y.1991","y.1992","y.1993","y.1994","y.1995","y.1996","y.1997","y.1998","y.1999","y.2000","y.2001","y.2002","y.2003","y.2004","y.2005","y.2006","y.2007","y.2008","y.2009","y.2010","y.2011","y.2012","y.2013","y.2014","y.2015","y.2016"
0.0590838776088468,0.0566268647363641,0.0494640576012422,0.0480424638029328,0.0482465447252587,0.049525512338909,0.0432372382948592,0.0379183969977445,0.0443519734540869,0.0410285899767467,0.0305093112314491,0.0394024497322649,0.0281343056572757,0.0320226786243601,0.0305709802203809,0.0230819302115269,0.0335631192619592,0.0322625383450045,0.0270650945720798,0.0326986580057787,0.0304704208035836,0.0247121865584371,0.0271559465063403,0.0207087075919003,0.0268122863401054,0.020338679333695,0.0237094687640599,0.0176477098268539,0.0208977913452337,0.0175951229566846,0.0157198675480355,0.0150424543251693,0.0142418507484149,0.0126176844095202,0.0138739472657671,0.0106866874715196,0.0101849067693059,0.0106109519735268,0.00770490467555437,0.00767272192405045,0.00708481022544395,0.00725302321998504,0.00377037102626769,0.00481928292166861,0.00328608265982399,0.00402506214162825,0.00226822778214827,0.0019906449748043,0.00367998377669782,0.00235581812209791,0.00249629757789247,0.00284170796318465,0.00119258048570702,0.00192814337682448,0.0030437869680346,0.000892021305685509,0.00216705753141718,0.00109684006588526,0.000775596487403656,0.000590172131195404,0.000990992308924639,0.000755982949036554,-0.000564598971896432,0.00241390656787746,-0.000761186698949044,0.000827271012960125,-0.000398174279680703,-2.37084839574165e-05,0.000178433625188275,-0.00109064731350366
0.0144196751548522,0.0139621615306817,0.0118904644885749,0.0108403446426746,0.0118635395639965,0.0122324518285934,0.00977199197536389,0.00802797916351515,0.0108177818881193,0.0094209158753176,0.00574087689140928,0.00867257231041897,0.0051888935000435,0.00643710982862708,0.00570410256764698,0.00326652088934382,0.00694905764605968,0.00652090600265844,0.00432426463308295,0.00678415713323287,0.00660011588455977,0.00455134951004329,0.0052518314763002,0.00336855257476934,0.00548637217169272,0.00359828363386278,0.0043885629337423,0.00264709037537975,0.00390249701647362,0.00267502171884943,0.00224213863751496,0.00205523574461897,0.00195908023969456,0.00175023762711146,0.00216221975163596,0.00120593551552947,0.00123187209129129,0.00140570784003744,0.000642889655792965,0.000540394826458847,0.000615705206734398,0.00078295044141375,-0.000385822168661104,0.000132617797876265,-0.000344217610128354,-7.35593239080989e-06,-0.000614717931273252,-0.000548730180108929,3.50476825079852e-05,-0.000320670965747289,-3.9288166626958e-06,-3.82143938981557e-05,-0.000370079701131068,4.31307912614197e-05,0.000409855231733116,-0.000252802287950534,0.000396015535122765,5.64062543984521e-05,-4.66389378040129e-06,-1.46298887360368e-05,0.000215283928484624,-1.21680487217875e-05,-0.000305243365871631,0.000706927754945362,-0.000377718013953179,0.000216869112621027,-0.000219211818588521,-0.000121579713588683,-4.00012193723532e-06,-0.000320615008714666
0.00858809582319694,0.00815053273682449,0.00728299426943815,0.00660120414347655,0.00675101222051892,0.00736273249853057,0.00639181125374222,0.00509680696346355,0.00642656947586464,0.00558362657138201,0.0038686327725788,0.00557767396150938,0.00334787588316551,0.00380541474340608,0.00377907580511122,0.00244623358265466,0.00401820326364489,0.00422468656499688,0.00319658026760635,0.00424180718625316,0.00384813560382699,0.00294427026280231,0.00344197831106518,0.00231207896410005,0.00324562516815712,0.00224391878313314,0.00295310543715072,0.00166921673058481,0.00246820299374906,0.00188090537570647,0.00136771069130037,0.00152428671852285,0.00130107337895663,0.00107413825839799,0.00141383411722051,0.00089420618452552,0.000866352701560816,0.000865996398910327,0.000477317137383693,0.000515325370210818,0.000437492036273013,0.00048687966254359,-7.81697174460658e-05,0.000152272803394996,-0.000181279441434218,4.91232488096191e-05,-0.000264576344602068,-0.000323997479970588,7.81063093458658e-05,-0.000188551552028766,-0.000128583709824651,3.64079540324808e-05,-0.000251297433254504,-0.000170591507340941,0.00023100573311939,-0.000242848741786495,2.14032732693725e-05,-0.000120758584949584,-0.000141867932206509,-0.000255770173623366,-8.09878344897788e-05,-0.00014232901568072,-0.000410713285352876,0.000186598267622048,-0.000414530954298077,-0.000131013168739855,-0.000346777846121062,-0.000273142872122725,-0.000245335354413718,-0.000502146155712914
0.00627796476577362,0.00595125761357856,0.00497855378639718,0.00475752480431759,0.00510675571778924,0.00542990149014534,0.0044724910508152,0.0037808017352357,0.00461629519361341,0.00414715459444042,0.00283917821952516,0.00387274620424929,0.0025470592079337,0.00287136122008307,0.00277035636540799,0.00203395575138245,0.00330503418962481,0.00302595799276825,0.00231639281370609,0.00315426640061494,0.00294174147823858,0.00215198361333088,0.00243599993790227,0.00169540499372654,0.00249435496125693,0.00177164171179786,0.00209826044829509,0.00146595015305838,0.0018189493579458,0.00136749434234048,0.00117150599007216,0.00110314838822703,0.00101994851890557,0.000944595968596826,0.00104915416735358,0.000784843791359555,0.000652552575276782,0.000664464689993608,0.000421990047303047,0.000392232893568225,0.000432241388507856,0.000404791035859069,-4.08319778234236e-05,0.00017389314558338,-5.01593623392116e-05,7.12064493301031e-05,-0.000169073447530047,-0.000157915419899815,7.73470877228448e-05,-9.25812050991716e-05,-1.25320606572897e-05,-2.09644707542029e-05,-0.000170742619272377,-3.42435557226934e-05,0.000109047276828503,-0.000148885527988047,1.97816570223437e-05,-0.000120352580527972,-0.00010191975528736,-0.00011640759912533,-6.57513814488101e-05,-0.000123853090395577,-0.000257902754669775,0.000107564089362543,-0.000288660982699152,-7.82128184449588e-05,-0.000246906577969988,-0.000195829298452977,-0.000183662549742851,-0.000347430137282852
0.00459923805077102,0.00433006966341618,0.00349690207181613,0.0033820550646676,0.00371598055332248,0.00389580336914034,0.003136778345419,0.00284047145820673,0.00330309024325306,0.0030232235500038,0.00211819377754359,0.00273353578275549,0.00186024556615163,0.00213997375844751,0.00198345532272264,0.00151083440086068,0.00252434902780999,0.00221271264646494,0.00178629602218201,0.00237830665772447,0.00227030251168641,0.0017078652746172,0.00182438234728094,0.0013382668170299,0.00188467962390735,0.0013698010470414,0.00152749688080561,0.00116536117698043,0.00137488261612938,0.00106471705540785,0.000946543816344698,0.00088130960994054,0.00081098061590985,0.000783213196898571,0.000840742599990824,0.000624312239521708,0.000553356295466058,0.000558854417177331,0.000351587713703245,0.000338127769894624,0.00036805801334944,0.000324284368564098,2.49029704811875e-05,0.000148061932673669,2.62801160885772e-05,8.83748161442483e-05,-0.000100286537311451,-6.46454047784316e-05,6.71471554261625e-05,-4.38868937192333e-05,1.89610821678188e-05,-1.973644498226e-05,-0.000134006229494062,-3.83341010458021e-06,4.25550126819146e-05,-0.0001208965095888,-1.8165583012163e-05,-0.000118478896335091,-0.000119919280305402,-0.000108824084509639,-7.73493655428579e-05,-0.000140332042691521,-0.000205264456592759,3.23820463903207e-05,-0.000238884834370425,-9.6752432445038e-05,-0.000208308400352453,-0.000174202012856708,-0.000171855538003321,-0.000277926044747861
0.00311982226530158,0.00296028480925302,0.00258320355994489,0.00243222147992097,0.00248190700603467,0.00261431382657587,0.00226980289346829,0.00193926114989964,0.00231768815775811,0.0020926246418887,0.00151741639049588,0.00203069860377771,0.0013566194926936,0.0015522194847698,0.00148529533263773,0.001061298910496,0.00163949301057349,0.00162438413985369,0.00131849817736697,0.00165170178690216,0.00153644158933122,0.0012301143226266,0.00136140290494328,0.00100064957009714,0.0013200111572934,0.00097326983003613,0.00116925882110021,0.000802933945744101,0.00102339603848901,0.000837293652475546,0.000705249511056911,0.000708631658379092,0.000647501184920575,0.000567716873713288,0.000659279837788069,0.00047696615298077,0.000466542735492056,0.000478776566587839,0.000323883010452215,0.000330401124503966,0.000301165027787855,0.000311687877796022,0.00012361808250334,0.000183957328792835,9.34772433932978e-05,0.000147400613719488,4.34479625011648e-05,2.94375193269963e-05,0.000135146038922263,5.67396158749366e-05,7.04859280869209e-05,0.00010030458750823,3.87254203353052e-06,4.22590023206461e-05,0.000128790080451012,-7.61499859874074e-06,6.9213490350674e-05,1.32856367631946e-05,-4.38776597208903e-06,-2.53730584982504e-05,1.47368457405914e-05,-7.72808046066292e-06,-8.37357166757998e-05,9.3456251942742e-05,-9.32992222414194e-05,-3.75599830566607e-06,-7.2032973615115e-05,-5.06114334235804e-05,-4.08301435522434e-05,-0.000116056988482929
0.00219817357904246,0.00212270939824568,0.00191962570037393,0.00182371225313496,0.00179917811848411,0.00186810084204386,0.00165862693967551,0.00142925128231834,0.00168222714556141,0.00153527388267185,0.00115964533053307,0.00151464558097845,0.00104795100021949,0.00118734692451062,0.0011576632025975,0.000850574412963448,0.00121533699405084,0.00122484664114964,0.00103442068955525,0.00122954674623173,0.00113039420331434,0.000930914865020286,0.00103637039240978,0.000786684455067525,0.000993915178302124,0.000754218499332267,0.00091108599714454,0.000637690321009199,0.000790427534578708,0.000668537313335526,0.000564054811695968,0.000575388770172374,0.000529022397433682,0.000460845693860454,0.000526907969278575,0.000392638221451168,0.000387779352243516,0.000397441383679244,0.000288563285671973,0.000298709474976132,0.000263162958261054,0.000274210869344939,0.000152407568294946,0.000186650709421431,0.000125742801923712,0.0001627134160958,9.64956533490155e-05,8.1938376900386e-05,0.00015745236665697,0.000102031910833227,0.000105162300677673,0.00014064217939378,7.11275875634325e-05,9.03059453233366e-05,0.000159093226840181,6.58116550038359e-05,0.000116000060288487,8.67629374492544e-05,7.38681074295383e-05,5.67664810482506e-05,8.52042856661161e-05,7.90893159771458e-05,2.16246620056917e-05,0.000146036310490472,2.07304423234338e-05,7.98630141696777e-05,3.60607091419355e-05,5.19857174656404e-05,5.88215424005284e-05,5.79903267153628e-06
0.0017980330662183,0.00173238059362649,0.00153318828728677,0.00146248206526377,0.00147316339853773,0.00150994823889338,0.00131861551189993,0.00114489184075656,0.00136797083102235,0.00125184034406232,0.000919298050248379,0.00120854486964346,0.00084643461126929,0.000974533242116261,0.000921759096177667,0.000670573963071241,0.00100225195679378,0.000983481719287607,0.000809108596553409,0.000993506709287985,0.000933538244167313,0.000757346237048341,0.000834387292499693,0.000633591615503051,0.000820723486829022,0.000621156769113831,0.000729140281321945,0.00052907584880597,0.00064761600888356,0.000542910676633071,0.000479972807341664,0.000467266300081043,0.000442443340157335,0.000392154126595965,0.000439528780095957,0.000331654797789926,0.000329179423315808,0.000344404795890341,0.000252016536015401,0.000252180946852218,0.000232533205880848,0.000245223242449918,0.000137790818038258,0.000169799270839466,0.000123466031826802,0.000149906001328026,9.51466929514769e-05,8.71110600035753e-05,0.000142071498254615,0.000102000923378478,0.000110074424901499,0.00012421848435649,7.3569772020594e-05,9.67135678279329e-05,0.000137557334930176,6.74515857177623e-05,0.000114239726913713,8.31604977897093e-05,7.05052770613224e-05,6.30399542642571e-05,8.16944595258899e-05,7.16632637016685e-05,3.07386581739888e-05,0.000128065490398936,2.58034678083288e-05,7.68281873896617e-05,3.87824280846524e-05,4.97637627000323e-05,5.82651136093362e-05,2.05974637180053e-05
0.00146664162914151,0.00140855594038316,0.00126955280460526,0.00119681963317723,0.00118422657513433,0.00122624642025337,0.0010955890645874,0.00093591176623336,0.00111972845528113,0.00101802919280598,0.000758418443536539,0.00100487651762502,0.000693817959322409,0.000794647336087945,0.000760624436325966,0.000545223390651326,0.000797889529302605,0.000814744979132132,0.000674187600837679,0.000813096825451661,0.000757018363226749,0.000627631960319269,0.000695053791921937,0.000527500334700175,0.000667629758864967,0.000507355740483321,0.000608294499985737,0.000426509901259923,0.000536164678438986,0.000455535493397238,0.000392501764224655,0.000394567011635144,0.000368498236186814,0.000320144505641184,0.000368139445853369,0.000275228106933287,0.00027918322512411,0.000290065222637479,0.00021316340937701,0.000217434087738007,0.000194175616040051,0.000208056343701152,0.000124545185627147,0.000146237924133582,0.000107115433651018,0.000131024345739366,8.86816245452135e-05,7.68531726399499e-05,0.000124543198999654,9.0433930322543e-05,9.22815942682588e-05,0.000113025128611703,6.72448099188961e-05,7.8401296314369e-05,0.000121535511850583,5.8859683168572e-05,9.62455363052387e-05,7.30503339597833e-05,6.04243563376304e-05,4.89246325277831e-05,6.83735913455849e-05,6.2076839892095e-05,2.39453928443881e-05,0.000105757731801283,2.16760806523636e-05,6.14987898704228e-05,3.20293471979819e-05,4.09803420076606e-05,4.80117706633021e-05,1.56494791596087e-05
0.00125007215861668,0.0011963062097108,0.00108104152629386,0.00102293146739618,0.00100317432824643,0.0010453579369297,0.000941695501761537,0.000825984622898621,0.000948408000462837,0.000869565378218221,0.000675105274246904,0.000863606221529896,0.000603336100710356,0.000683607848710972,0.000662623919020834,0.000492228598871126,0.00069361013074632,0.000709928563460262,0.000616474831823665,0.000714022306197962,0.000659226368197365,0.000561537400238733,0.000611420014577587,0.000475728502466421,0.000576984846023914,0.000446529362045364,0.000533015051552642,0.000379661981888903,0.000468346259015328,0.000407011925996239,0.00034369232793929,0.000356597459995433,0.000325091354051957,0.000284334031058626,0.000326064317218446,0.000244737302088203,0.000249522646963785,0.000253387606565181,0.000187008407146923,0.000196691580884408,0.000171445822160865,0.000177132782542781,0.000115349136450895,0.000126440432085033,9.67120700504866e-05,0.000115333017009173,7.85986909621915e-05,6.93883157262669e-05,0.000108043442383873,7.77817282304436e-05,7.570855692357e-05,9.78446695811154e-05,5.45538964226983e-05,6.26841339328891e-05,0.000100411319315251,4.71666795693244e-05,7.14297375492172e-05,5.61388908406988e-05,4.48841659965492e-05,3.38420548172526e-05,5.1837903427893e-05,4.71107052836598e-05,1.54215084357092e-05,8.23529431764635e-05,1.43988489352696e-05,4.43017669700417e-05,2.25410463306827e-05,3.08731222074437e-05,3.38971063997811e-05,4.76933372844681e-06
