"y.1947","y.1948","y.1949","y.1950","y.1951","y.1952","y.1953","y.1954","y.1955","y.1956","y.1957","y.1958","y.1959","y.1960","y.1961","y.1962","y.1963","y.1964","y.1965","y.1966","y.1967","y.1968","y.1969","y.1970","y.1971","y.1972","y.1973","y.1974","y.1975","y.1976","y.1977","y.1978","y.1979","y.1980","y.1981","y.1982","y.1983","y.1984","y.1985","y.1986","y.1987","y.1988","y.1989","y.1990","y.1991","y.1992","y.1993","y.1994","y.1995","y.1996","y.1997","y.1998","y.1999","y.2000","y.2001","y.2002","y.2003","y.2004","y.2005","y.2006","y.2007","y.2008","y.2009","y.2010","y.2011","y.2012","y.2013","y.2014"
0.277800286179517,0.28495758939491,0.282042211765627,0.275624957300247,0.258935279939767,0.233492679247154,0.207268269818096,0.190631063464006,0.186159511257313,0.184673563957146,0.185856213320467,0.18453219834315,0.191553314381015,0.196829840893755,0.201270287679065,0.202282460650602,0.202591648790017,0.205819564657138,0.210622988310535,0.220877325293875,0.183180356643212,0.205582687578859,0.225675904952745,0.235683221244496,0.236898830477061,0.223087527236719,0.224004871302028,0.22420492775044,0.221118296226107,0.211554843845058,0.202420782722507,0.195575820629045,0.195397799037713,0.195555485188026,0.194415678322837,0.192059617420978,0.192421400119544,0.193592477326715,0.194087634609327,0.188390499762287,0.178442088959353,0.169690606285337,0.161106196188543,0.150067818467512,0.139560342159844,0.13408562106433,0.129804961401767,0.124868923313018,0.122021125940993,0.11689237594909,0.11127733813973,0.106119983005903,0.101396147207392,0.0984312656315799,0.0946327568089316,0.0924172635811131,0.0889887684470061,0.0860126877424245,0.0823022482208682,0.0792301987972744,0.0784246044608134,0.0796746648239035,0.0811265675566875,0.0820899531603343,0.0826936845881297,0.083013451393202,0.0821221049857487,0.080340436355897
0.276801178105669,0.278157393850687,0.273573393546583,0.267220183291217,0.24902279321824,0.224677619655912,0.200402242820832,0.183905657301833,0.177420476631675,0.174311072827834,0.172591272055555,0.170345830171819,0.17571575255705,0.181483289209603,0.183275976426982,0.183326581599174,0.183071444670703,0.188733773294176,0.196054112676899,0.202574904990675,0.165447566007912,0.187295358679061,0.207606616976511,0.213775029331628,0.221862637778633,0.212693735364515,0.203792447339926,0.203100847013696,0.199660671288378,0.19081827625279,0.184032832623498,0.178315298974529,0.179117172724233,0.180968477235801,0.180552437077107,0.181327899976764,0.184942860591691,0.187895148438046,0.191059946047666,0.188387658680399,0.182282405794185,0.175450014366809,0.16935692495071,0.159818650568356,0.150113166899946,0.148287765281471,0.143690561333126,0.136438604886675,0.135175179777055,0.12993043412351,0.124963841739976,0.119498205831951,0.114255196909879,0.110793140765751,0.106569844878269,0.104733630030735,0.0997131194202807,0.0975218852475227,0.0926706801665381,0.0906994088464301,0.0894723716641326,0.0906431662370888,0.0919554564043956,0.0924138972245843,0.093481705408832,0.093886157158429,0.093937936645462,0.093182790958667
0.271564608865189,0.268194140687346,0.260252946325543,0.255442589517901,0.236203174943786,0.210295346998515,0.189093756736457,0.173240758476539,0.164898362618502,0.159762142807807,0.155071586181062,0.14988250321205,0.154268481577808,0.157581309910807,0.158666808506433,0.158357461795207,0.158586079352111,0.164247470017316,0.171089075089956,0.178273676411858,0.14405830469434,0.162679438331616,0.181448170891793,0.186300376913992,0.192246658295777,0.186128454813352,0.182414854370864,0.179012962364775,0.171572623934047,0.159912895666302,0.153661681514872,0.15128155192453,0.153954857822956,0.157148212804233,0.157922815815879,0.159865587110305,0.16455180289096,0.170424476314465,0.175303469801569,0.17538217655696,0.172392172362687,0.168662397569554,0.165678551332954,0.158660143446401,0.151804658618026,0.150158009013356,0.147042456717342,0.141787003025041,0.141363826873617,0.135979170420445,0.131917794507939,0.127137586823368,0.122760602065112,0.118694684871523,0.115118110669472,0.112066801986445,0.107680297925963,0.104559766837155,0.101124894625485,0.0981029823940772,0.0981063048523261,0.099290145385119,0.100452567164475,0.100520394025775,0.101200242966505,0.102017622583998,0.102376267923619,0.102718609184096
0.263970424873401,0.257129340799444,0.245588746773708,0.241797709454766,0.220042798855321,0.193046321882672,0.174132019129503,0.158987488541097,0.149661614632332,0.143013637364856,0.135870337058266,0.127902021486987,0.130730796865107,0.131414904190833,0.131875455877746,0.131208212650837,0.131542368665209,0.136559478851783,0.142447966094878,0.150243527512475,0.120845797926973,0.135993426469064,0.151120031119228,0.155186418501082,0.158332877836705,0.154268925625925,0.156071865608701,0.151217038744028,0.140965268228972,0.127397008652107,0.12140343536535,0.121522302123803,0.125298100665687,0.129102251880912,0.130585880227545,0.13294584478671,0.137728857981992,0.145279790432986,0.150959321354937,0.152967865119337,0.152419004089921,0.151350700214775,0.151041012873844,0.146667022324834,0.142706360488252,0.141104236829996,0.139632333870861,0.136846585693889,0.137456311518737,0.132508873978529,0.129833405631748,0.126104650903592,0.12301288348246,0.118869590848241,0.116305844109396,0.112618188907958,0.109365309658917,0.10583794046139,0.104111256149027,0.100482509473339,0.101908199431037,0.103401667576168,0.104710973036035,0.104664177981431,0.105126554083435,0.10626543688261,0.106963682559565,0.108347785544673
0.252553314822499,0.242915305639243,0.230184364068923,0.225697436067407,0.200496947581073,0.173619922500611,0.155753052994647,0.141353709818769,0.132043455032311,0.124697695135177,0.116113877809868,0.106628376290287,0.107291253592634,0.106211268765908,0.105671279893013,0.1043879445952,0.104214419683059,0.108534799035355,0.113538239230071,0.120271607128212,0.0978281061143191,0.108615190572165,0.118873970008454,0.122343513974648,0.124673984054781,0.121907206991715,0.125291037273588,0.120652128533659,0.110361559565234,0.0974385748955138,0.0920159057841177,0.0929270903579519,0.0965989613632612,0.100273264535868,0.101922978114108,0.104489482304576,0.108898847426786,0.116360457821253,0.122000017895576,0.125047200635151,0.126179060437223,0.126748630964103,0.128196943033702,0.126213193734893,0.124614063059131,0.123786715925208,0.123540489521138,0.122410616933091,0.124045406615811,0.120269766270223,0.119173544949865,0.116647673226046,0.114852354625519,0.111410214000959,0.11000123982533,0.106875349216663,0.104732107374675,0.101798949923421,0.101277648965435,0.098142014535063,0.100460851397386,0.102394161976546,0.104047414173184,0.104120498108254,0.104641726168665,0.10586717223929,0.106995502937519,0.109204439435119
0.240678585470278,0.229734103549916,0.215561786175585,0.209521305656832,0.181071443103892,0.154975504748553,0.137524689979595,0.123768654481316,0.114976138766395,0.107463336826131,0.0982324111584326,0.0879462942359572,0.0864876581920692,0.084136453644904,0.0827726594147692,0.081128460452363,0.0803744468342446,0.0839201347789423,0.0881005533679135,0.0937381451882337,0.0776923855126859,0.0851284788073925,0.0911156167461662,0.09425515207841,0.0959129831348564,0.0935066719675213,0.097213695193169,0.0936146061437797,0.0843887441857275,0.0728591298918258,0.0678869993223795,0.0689118215498384,0.0721704625355033,0.0754589278690622,0.0770436903152249,0.0794781554920555,0.0832320533558178,0.0898328852976731,0.0950235371590243,0.0984371075373377,0.100448678502361,0.101942687221336,0.104390745813314,0.104161224974464,0.104144192539336,0.103941660443979,0.104517655280755,0.104581486564099,0.107052796492212,0.104551347107883,0.104794875150934,0.103323615958578,0.10259161825589,0.0999637133169819,0.0994740148640153,0.0971565608941692,0.0959145721701497,0.0938522034990456,0.094231526549219,0.0918621985067054,0.0948055700445807,0.0972983734079219,0.0993906918872753,0.0997745153748697,0.100583124774889,0.101861288726934,0.103458709855342,0.10629782095638
0.227495517387895,0.216296635040356,0.201701177697149,0.19338864545914,0.162638399219781,0.137919805059426,0.120438704586088,0.107298015380396,0.0994087232274153,0.0922327664980711,0.0832050685280488,0.0730329208983951,0.0697771121615227,0.0668300610301991,0.0648315822346553,0.0629918743584489,0.0616719994273621,0.0645083851475445,0.0679606573315797,0.07226659382122,0.0618772113422287,0.0665059272484379,0.0693045977044424,0.0723676663842579,0.0738704125912243,0.0711517916602188,0.0737496261180745,0.0716543143480083,0.0645044174908843,0.0551545105879225,0.0506286382281334,0.0511283910565064,0.053696621849413,0.056427694838753,0.0578080908410739,0.0599531704957267,0.0629544931099412,0.0681269219936234,0.0725772158290863,0.0758031819921697,0.0779603167498233,0.0796508856287044,0.0823221025374568,0.0831499748682519,0.0839424377863237,0.0842685704235822,0.0852068381134863,0.0858375474774299,0.0887667890121792,0.0875342551070873,0.0887027296362371,0.0880645827149869,0.0880644982742835,0.0863376293148066,0.0864986918287236,0.085193947496279,0.0845791721762102,0.0835378149577132,0.0843887303966732,0.0829850533422354,0.0861223627546243,0.0891130688635566,0.0916011860883688,0.0923754293150813,0.0935602097229131,0.0948238830495826,0.0968259467817629,0.100017108146787
0.212858247991821,0.201997421921164,0.18738094333625,0.176710708578764,0.144592630632066,0.121675236242317,0.10417587481074,0.0917023136067609,0.0848437512971605,0.0782462865486959,0.0698376967059684,0.0602638827331657,0.0555238023628484,0.0523729021806744,0.0498724891482479,0.0479689370230204,0.0461624764340366,0.0483974864356096,0.0512480055198396,0.0541871246183144,0.0486121062607397,0.0510010047632273,0.0514764573014739,0.0544843585740816,0.0561154154068177,0.0528731911564053,0.0536372640584286,0.0531330829527112,0.0483784086726923,0.0414356692955633,0.0373855787420037,0.0371624525324681,0.0390085110041735,0.0411800169077624,0.0423224643262148,0.0441575932479673,0.0464659067894312,0.0500751689559933,0.0537368267341346,0.0565588586194263,0.058542678115073,0.0600965324009398,0.0626250944828379,0.064084591717963,0.0652290300030093,0.0660190344256454,0.0670456654581584,0.0678522981688065,0.0710203600944784,0.0709354981103239,0.072734026345108,0.0727384226296056,0.0732240083334652,0.0723386523777723,0.072930857197372,0.0726297481752334,0.0724150064846425,0.0723842518297984,0.07343799458196,0.0730201015000309,0.076103445702895,0.0795044952395752,0.0823119116415275,0.0834732892567088,0.0850572518906127,0.0862794303109274,0.0886311283543232,0.0920089103756629
0.198129191341439,0.187918310796144,0.173525148665463,0.160785210091444,0.128204625171889,0.106921878020496,0.0894581829398942,0.0775797873663405,0.0716361353664302,0.0656462325711136,0.0580288257951125,0.0492074878574265,0.0434708654482099,0.0403000122066772,0.0375436545380436,0.0357029800996945,0.0336062728818053,0.0353334341681232,0.0376464379046526,0.0395877555158479,0.0375494093309535,0.0382727035198057,0.0374575053492703,0.0405387787052438,0.0421127417542432,0.03823356493494,0.0375650967553237,0.0383258560249982,0.0356287331246723,0.0307051086690932,0.0270103448426774,0.0261712970503166,0.0274669998436892,0.0291919519643991,0.030166772781578,0.0316829343612466,0.0334040522543955,0.0357062983759047,0.0386745317115936,0.0410363918114721,0.0426435165901395,0.0439172630394523,0.0461101358462717,0.0478432230364449,0.049051126800683,0.0500369504970672,0.0510121690723048,0.0518544347158596,0.0550159462859756,0.0557994824673051,0.0579028492877578,0.0583467884829363,0.0591080786900552,0.0588694178403297,0.0597015070489878,0.0601505797473459,0.0601869886430632,0.0609060760850715,0.0620394887298049,0.0623572949535857,0.0652782988415567,0.0689626372768922,0.0719760727272635,0.0734615294740372,0.0753587071179782,0.0765505438901938,0.079137669471916,0.0825702882337866
0.182350430835794,0.173000195565861,0.15949343476901,0.145234724418559,0.113451364443619,0.0935386423394328,0.0763417670349797,0.0650695698152776,0.0598995377500423,0.054523345684264,0.0478729227352152,0.0399304979651909,0.0338388896736263,0.0307649783597845,0.028092228881592,0.0264261432380524,0.024309815799673,0.0255652257381325,0.0272895972298172,0.0287273973074521,0.0289634259604273,0.0283403639845173,0.0272844916063512,0.0306511185389697,0.0317294591330972,0.0271728684811898,0.0261117910838493,0.0275888404379667,0.0263766687875785,0.0229133412596192,0.0194206650274658,0.0181904789521138,0.0191456177961551,0.0205394235754518,0.0214551707437268,0.0226177019425566,0.0238206918460037,0.0252030347860294,0.0275673819859581,0.0294444262241438,0.0304834722970514,0.0313937288236583,0.0330963709166591,0.0347830086001904,0.035878792420092,0.0366710967440248,0.037529483608545,0.0384138047195618,0.0412378422347068,0.0425583207964435,0.0446068609571669,0.0453057803567132,0.0461695970044631,0.0463652558733304,0.0472914916514228,0.0481476968552382,0.0483720386412147,0.0494526951067269,0.0506176276677289,0.0512935861766418,0.0539675689345768,0.0577311032673872,0.0607782409340194,0.0624755913701156,0.0644970846846637,0.0656636835218819,0.0682922160384457,0.0716120856617875
0.164806270423068,0.156235129672902,0.144732619527366,0.129962140122845,0.100021300907634,0.0812789119599057,0.0645550239117786,0.0539043290176284,0.0493564290500889,0.0445734219453137,0.0389041984501714,0.0319405749170584,0.0261068917623917,0.023363098017392,0.0209510112782367,0.0194055788547899,0.017400613095527,0.0183595149861946,0.0196356433975949,0.0207381717986962,0.0220071853780155,0.0203899465101179,0.0196425983608436,0.0233119642925748,0.0241412375124444,0.0191836833967954,0.0180468608007576,0.0197560349646639,0.0195089258108815,0.0170580331742169,0.0137229691667726,0.0121558534245922,0.0128077574586077,0.0139222128002388,0.0147810867408326,0.0156743250882618,0.01651244736067,0.0173119777144467,0.0191878755735922,0.020604040127278,0.0210622686992343,0.0215357375286591,0.0226824811996369,0.0241021366265444,0.024979805310874,0.0255145061107079,0.0262056239150422,0.0270010604646006,0.0293185009099426,0.0308452210164951,0.0326192237363226,0.0333825503792284,0.0342032319622572,0.0346686874587644,0.0356008330727207,0.0366658755712828,0.0369930091684728,0.0381559570407913,0.0392182851574095,0.0400147612126436,0.0423370903616033,0.0459246517819204,0.0488277628920493,0.0505590602707843,0.0524899801063109,0.0535717082536378,0.0560314144465081,0.0590633100498074
