"y.1997","y.1998","y.1999","y.2000","y.2001","y.2002","y.2003","y.2004","y.2005","y.2006","y.2007","y.2008","y.2009","y.2010","y.2011","y.2012","y.2013","y.2014","y.2015"
-0.000162787810652253,-2.70002223457576e-05,0.000138545600580998,-2.09079393911392e-05,0.000490883934299697,0.00103472958069662,0.000985222601746889,0.000956718209870201,0.00102610473468695,0.000829534528641004,0.0011779884799985,0.00153950583195843,0.00167294087306653,0.00188687598551934,0.00211641407404981,0.00234382528221459,0.00203650385681854,0.00221393779270505,0.00239581492876965
-0.000486899155362048,-0.000389259808080701,-0.000270222521261545,-0.000384879094507679,-1.6870316133343e-05,0.000374187030110559,0.000338588569523628,0.00031809221744755,0.000367985253164013,0.000226639590775752,0.000477198694096422,0.000737151158945964,0.000833098884954967,0.000986930947229353,0.00115198247675307,0.00131550465287091,0.00109452228065649,0.00122210782732969,0.0013528882990372
-0.00147411653588059,-0.00141640782644474,-0.00134605208986567,-0.00141381865175496,-0.00119631093327491,-0.000965180601134143,-0.000986220696910851,-0.000998334850265903,-0.00096884609618055,-0.001052386963545,-0.000904296640405336,-0.000750654469714567,-0.000693945575242653,-0.000603024752532417,-0.000505472781688316,-0.000408824719092082,-0.000539434026340119,-0.000464025930667766,-0.000386729508151693
-0.00246265377403169,-0.00246120734204416,-0.00245944392038927,-0.00246114244603228,-0.00245569075382462,-0.00244989761949591,-0.00245042497607431,-0.0024507286096001,-0.00244998949279089,-0.00245208339133764,-0.00244837160186032,-0.00244452065886585,-0.00244309928660257,-0.00244082041418302,-0.00243837533626574,-0.00243595291423206,-0.00243922655319783,-0.00243733649738535,-0.00243539911186517
-0.00372336600052381,-0.00375473092212466,-0.00379296955514115,-0.00375613814924774,-0.00387435449136314,-0.0039999747801903,-0.00398853940135472,-0.00398195530904082,-0.00399798256851405,-0.00395257776253298,-0.00403306546396535,-0.00411657061744062,-0.00414739213548479,-0.00419680797763529,-0.00424982787614706,-0.00430235649679789,-0.00423136979960395,-0.00427235441062634,-0.0043143653350768
-0.00515787166876901,-0.00517191976939154,-0.00518904655105929,-0.00517255005530379,-0.00522549822110505,-0.00528176255615213,-0.00527664074030373,-0.00527369177736639,-0.00528087026027952,-0.00526053380634904,-0.00529658361202009,-0.00533398491062525,-0.00534778962508729,-0.00536992259043348,-0.00539366978415417,-0.00541719693840174,-0.00538540255747732,-0.00540375924100247,-0.00542257560220484
-0.0060719387881762,-0.0060460241862182,-0.00601443032583331,-0.00604486149462206,-0.0059471877465465,-0.00584339664436451,-0.00585284488385109,-0.0058582848506312,-0.00584504266705389,-0.00588255742602424,-0.00581605616797303,-0.0057470618041008,-0.00572159617781867,-0.00568076738519338,-0.00563696081735715,-0.00559356015744502,-0.0056522114120378,-0.00561834874550335,-0.00558363810924302
-0.0061320684345317,-0.00607112992606416,-0.00599683657084663,-0.00606839584233054,-0.00583871481023115,-0.00559464874394838,-0.00561686639648611,-0.00562965854595576,-0.00559851938675268,-0.00568673580855522,-0.00553035727403545,-0.00536811617020316,-0.0053082334336155,-0.00521222402049976,-0.00510921233197958,-0.00500715514098594,-0.00514507429484468,-0.00506544581377879,-0.00498382332136728
-0.0054620251199616,-0.00537785116866773,-0.00527523025750989,-0.00537407459722195,-0.00505681773460349,-0.00471969092115817,-0.00475038001496117,-0.00476804972486186,-0.00472503741399297,-0.00484689016324564,-0.00463088554680371,-0.00440678300285784,-0.00432406738215047,-0.00419145022648671,-0.00404916087497074,-0.00390818996445914,-0.00409869676272746,-0.0039887064781701,-0.00387596187917175
-0.00427744362804346,-0.00417679657832192,-0.00405409244255293,-0.00417228092035127,-0.00379293592423736,-0.00338983236745124,-0.00342652741030501,-0.00344765513620599,-0.00339622518520434,-0.00354192488830993,-0.00328364751108171,-0.00301568741729328,-0.00291678409789202,-0.00275821336128228,-0.00258807755065746,-0.00241951820395387,-0.00264730776239655,-0.00251579204442718,-0.00238098298429873
-0.00307448176362782,-0.00296300799926514,-0.00282710444367278,-0.00295800658696388,-0.00253785502935779,-0.00209138917638687,-0.00213203154565331,-0.00215543200443597,-0.002098469676628,-0.00225984245821118,-0.00197378189737998,-0.00167699703944113,-0.00156745458040109,-0.00139182621398045,-0.00120338870572048,-0.00101669724335225,-0.00126899037695499,-0.00112332736750296,-0.000974016747427269
-0.00184933019188779,-0.001737096573698,-0.00160026664015989,-0.00173206106958779,-0.00130904557560313,-0.000859536416532406,-0.00090045582192484,-0.00092401578844696,-0.00086666518055324,-0.00102913794944176,-0.00074112747498581,-0.000442319601932838,-0.000332030453685626,-0.00015520492767199,3.4517052881899e-05,0.00022248108573324,-3.1531787973529e-05,0.000115124124120953,0.000265452510545002
-0.000958601179929924,-0.000849911279656862,-0.000717401679855167,-0.000845034768960773,-0.000435375768416027,-5.96264325792651e-08,-3.96870229566366e-05,-6.25030958323725e-05,-6.96330345014085e-06,-0.000164306079459714,0.000114610614585352,0.000403983785002183,0.00051079061095623,0.000682032963275771,0.000865764571314448,0.00104779373793177,0.000801801188136443,0.000943826516350031,0.00108940836243299
-0.000408289609797921,-0.000298965006068489,-0.000165681605750049,-0.000294060018594098,0.000117991218790736,0.000555849424565174,0.000515990620656644,0.00049304131147948,0.000548905432967751,0.000390643841102084,0.000671189291722553,0.000962252280153595,0.00106968281319935,0.00124192514907413,0.00142672967268614,0.00160982181333252,0.00136239277016289,0.0015052474667583,0.00165167944979659
-6.38724439058543e-05,3.91087625915169e-05,0.000164658592205671,4.37291454763931e-05,0.000431871723789725,0.000844323859605578,0.000806777803402152,0.000785160093694329,0.000837782782773687,0.000688704083958031,0.000952971302833545,0.00122714579505985,0.0013283428315027,0.00149059106248838,0.00166467257898614,0.00183714107098832,0.00160406872936648,0.00173863449505286,0.00187656998046661
9.54451739282062e-05,0.000203353862152026,0.000334911045070962,0.000208195322775344,0.000614909886472671,0.00104709718010413,0.00100775460672893,0.00098510252508883,0.00104024312348052,0.000884031253582474,0.00116094322518713,0.0014482365169134,0.00155427566547363,0.00172428720804326,0.00190669823941689,0.00208741906572,0.00184319459505108,0.00198419911178707,0.00212873458380928
0.000140195494658255,0.000247236714370633,0.000377736320596584,0.000252039254915232,0.000655484275789278,0.0010841972535483,0.0010451709516812,0.0010227009681452,0.00107739829608671,0.000922442199755007,0.0011971281002271,0.00148211186629586,0.00158729857541057,0.0017559434100516,0.00193688805509007,0.00211615608246883,0.00187389491096994,0.00201376590472226,0.00215713946871992
0.000252970192884074,0.000349403417736874,0.000466970256980708,0.000353730017092211,0.000717192844947025,0.00110341952559058,0.00106826080679762,0.0010480176427101,0.00109729435815116,0.000957694714948109,0.00120515870382357,0.00146190001961342,0.00155666251950683,0.00170859432019913,0.00187160699594957,0.00203310921013944,0.00181485659598734,0.00194086609986954,0.00207003106241466
0.000458424126137305,0.000535681744491605,0.000629870588754421,0.000539148005858232,0.000830336779055904,0.00113976284602562,0.00111159538732578,0.0010953775469731,0.00113485565922239,0.00102301520202062,0.00122127133664804,0.00142696001522693,0.00150287912984992,0.00162459951296149,0.00175519735524318,0.00188458508904864,0.00170973168976919,0.00181068438708701,0.00191416508470229
0.000541887936882251,0.000609864567716056,0.000692738469753185,0.000612914425766457,0.000869122579217836,0.00114137717329937,0.00111659348228803,0.0011023238973583,0.00113705948874138,0.00103865446884258,0.00121309401747455,0.00139407323568355,0.00146087215775606,0.00156797022425068,0.0016828792973179,0.00179672363270733,0.00164287543979067,0.00173170065060391,0.00182275017206288
0.000654691325345235,0.000711180889354435,0.000780050301333153,0.000713715365533143,0.000926628049003078,0.00115287555686749,0.0011322799509571,0.00112042171936507,0.00114928749851246,0.00106751150281785,0.00121247329229331,0.00136286964183213,0.0014183805128164,0.00150738055604155,0.00160287165877271,0.00169747794908429,0.00156962787421498,0.00164344290991648,0.00171910637995574
0.000764974542349768,0.000812233489474633,0.000869849368731422,0.000814353822279809,0.000992475736066929,0.00118175351150799,0.00116452330858829,0.0011546027586667,0.00117875175599694,0.00111033827955401,0.00123161274261821,0.00135743373726193,0.0014038739136505,0.00147833099985147,0.00155821848091137,0.00163736573138026,0.0015304068614698,0.00159216023008616,0.00165545999160116
0.000863500984137422,0.000904893310082039,0.000955356881508665,0.000906750429462016,0.00106276068279828,0.00122854193379459,0.00121345065015978,0.0012047616153656,0.00122591280957413,0.00116599203079655,0.0012722117502213,0.00138241360485019,0.00142308880044696,0.001488302948633,0.0015582733744698,0.0016275954603041,0.00153391422795873,0.00158800166996612,0.00164344353907766
0.000922540529597331,0.000956151638629449,0.000997128717415499,0.000957659643810158,0.00108434200618887,0.00121895854622514,0.00120670422690124,0.00119964861721548,0.00121682366303566,0.00116816720841947,0.00125441900726071,0.00134390435187337,0.0013769331417011,0.00142988788138039,0.00148670478060396,0.00154299521928161,0.00146692483563522,0.00151084454464145,0.00155586406613791
0.000972044523658063,0.00100223965638311,0.00103905213797803,0.00100359439943959,0.00111740173445769,0.0012383368779395,0.00122732799399917,0.00122098946257154,0.00123641896796523,0.00119270758362316,0.00127019340866086,0.00135058414658456,0.00138025614257979,0.00142782896713339,0.00147887143084507,0.00152944093943816,0.00146110176834883,0.00150055781371233,0.00154100189502797
0.000839407982950298,0.000876995070458342,0.000922819474665994,0.000878681462973261,0.00102034953574956,0.00117089034847723,0.0011571864218279,0.00114929617880057,0.00116850292230852,0.00111409072139774,0.00121054555446124,0.00131061644100739,0.0013475523246866,0.00140677127019623,0.00147030924393614,0.00153325848022648,0.0014481894584291,0.00149730458712561,0.00154764962907114
0.000648874378292356,0.000694483103900444,0.000750087110920505,0.000696529397417174,0.00086843152357415,0.00105109996307602,0.00103447141663254,0.00102489727952661,0.00104820302499816,0.000982178458967579,0.00109921817410447,0.00122064566179861,0.00126546420708911,0.0013373213478152,0.00141441926101151,0.00149080279151491,0.00138757878747164,0.00144717580805606,0.00150826522349241
0.000392965918160087,0.000445541220903683,0.000509638550172588,0.000447900078769365,0.000646059667849577,0.000856630087883596,0.000837461587738149,0.000826425033873916,0.000853290652404031,0.000777181059309929,0.000912098191378518,0.00105207331328329,0.00110373773836335,0.00118657081202619,0.00127544516826291,0.00136349602228915,0.00124450490401904,0.00131320516604273,0.00138362578113717
0.000256466922787241,0.000307623044110013,0.000369990174329632,0.000309918228595179,0.000502728834550132,0.000707615262057376,0.000688964183169666,0.000678225542420083,0.000704365968993381,0.000630310825704209,0.000761586097865372,0.000897782827977447,0.0009480526592394,0.00102864979410517,0.00111512513733432,0.00120079920740306,0.00108502005322026,0.00115186586780605,0.00122038559743965
9.03928635662986e-05,0.000142040757418553,0.000205007433510526,0.000144358005904091,0.000339022133137628,0.000545878168858055,0.000527047793964216,0.000516205920827422,0.000542597639785,0.00046783059175804,0.000600367835526508,0.000737873848061539,0.000788626931795282,0.000869998860680951,0.000957305506150728,0.00104380317568439,0.000926911016722464,0.000994399431538178,0.00106357785303289
-6.38436503365514e-05,-4.69950536253225e-06,6.74062465190255e-05,-2.04592803057925e-06,0.000220872036354886,0.000457751460720139,0.000436188017575251,0.000423772539057835,0.000453994790842307,0.000368375943722698,0.000520149837588014,0.00067761367461176,0.000735733135413276,0.000828915505493978,0.000928893965634697,0.00102794603388453,0.000894087975398213,0.000971371757798821,0.00105059083692838
-0.000146940135820725,-8.33355928175205e-05,-5.79193404379717e-06,-8.0481894051621e-05,0.000159247588184881,0.000413991443899299,0.00039080177825431,0.00037744997753738,0.000409951462073568,0.000317875608311607,0.000481095639024046,0.000650434724031126,0.000712937305571479,0.000813147090792689,0.000920665498070502,0.00102718764894985,0.000883234589165857,0.000966346783336711,0.00105154022602464
-0.000372716068282432,-0.00029386165821049,-0.000197726080801912,-0.000290323754751351,6.8834258372877e-06,0.000322704835965178,0.00029395520083127,0.000277402163591797,0.000317696225439459,0.000203544204413164,0.000405897977053352,0.000615837912470901,0.000693326154074802,0.000817562303317416,0.000950859394648447,0.0010829213664916,0.000904454026403232,0.00100749325491867,0.00111311273346465
-0.000313161087640388,-0.000241195616619026,-0.000153458708768128,-0.000237966794177355,3.3275546263448e-05,0.00032150592574062,0.000295267938135153,0.000280161019946481,0.000316934881263626,0.000212755496068773,0.000397431084253566,0.000589030087083392,0.000659748741887278,0.000773131278006285,0.000894783167287598,0.00101530784053075,0.000852431900178507,0.000946469337108491,0.0010428616063
-0.000278369399183949,-0.000214120703884446,-0.000135791725014014,-0.000211238104406016,3.09192279364937e-05,0.000288242991183899,0.000264818473189215,0.000251331452680027,0.000284162094614548,0.000191153746570986,0.000356026781182532,0.000527080840550087,0.000590216414319027,0.000691441069865748,0.000800048365227213,0.000907649314646034,0.000762238376389202,0.000846192285761481,0.000932248521406415
-0.000129235418037039,-7.28440082193379e-05,-4.09426120122548e-06,-7.03139358533436e-05,0.000142228798358309,0.000368083186863375,0.000347523367121315,0.000335685739956935,0.000364501362986747,0.00028286745825853,0.00042757736745321,0.000577712393819291,0.000633126811153109,0.000721972211172228,0.000817297392070771,0.000911739297967301,0.000784111370692007,0.000857798148098784,0.000933330148071703
5.99861611000991e-05,0.000103274716870031,0.000156050082259604,0.000105216913014291,0.000268374174610667,0.00044175005445286,0.000425967421842661,0.000416880332419901,0.00043900048704281,0.000376334668809702,0.000487420435150472,0.000602670762866669,0.000645209335726756,0.000713411018679225,0.000786586869805227,0.000859084679731188,0.000761111802913286,0.00081767705254247,0.000875658777131592
0.000149865809933465,0.000192365970988454,0.000244180162728033,0.000194272794800505,0.000354458547635285,0.000524676811684225,0.000509181620960605,0.000500260030551331,0.000521977320890869,0.000460452806612671,0.000569515418576244,0.000682666744659079,0.000724430581900765,0.000791390138720042,0.000863233271457475,0.000934410711849872,0.000838222170335313,0.00089375722288206,0.000950682952776596
0.000224865595998916,0.000266779080764115,0.000317878024443129,0.000268659582597812,0.000426634115973238,0.000594502670818073,0.000579221377189844,0.000570422941268233,0.000591840444053926,0.000531165220057739,0.000638722321290214,0.000750311695641025,0.000791499020877293,0.000857534261567275,0.000928385664826158,0.000998580565020832,0.00090371981933705,0.000958488260704623,0.00101462818237681
0.000446706968345343,0.000482321267397834,0.000525740540971619,0.000483919148248096,0.00061815165852082,0.000760791215867232,0.000747806550806966,0.000740330433517702,0.000758529095677154,0.000706972762802839,0.000798365086537588,0.000893183672285676,0.000928180946464955,0.000984291738089921,0.00104449487028201,0.00110414016538209,0.00102353605947082,0.00107007334121751,0.0011177759832292
0.00046470030977882,0.000504198628599076,0.000552353115874919,0.000505970770939078,0.000654842393513509,0.000813037917848971,0.00079863717281202,0.000790345726059305,0.000810529095638382,0.000753350138667432,0.000854709515003287,0.000959868814206224,0.000998682816731885,0.00106091293204578,0.00112768168989207,0.0011938317741186,0.00110443715571511,0.00115604969450886,0.00120895468528151
0.000681927578055411,0.000712825281226339,0.000750494303570507,0.000714211545999967,0.000830666912766623,0.000954415935506797,0.000943150900465262,0.000936664886167064,0.000952453400232216,0.000907724953734243,0.000987013693537761,0.00106927493678766,0.0010996373310549,0.0011483170644889,0.00120054716750706,0.00125229331084203,0.00118236404633134,0.00122273814201891,0.00126412326295514
0.000997710568416302,0.00101063449360496,0.00102639073360806,0.00101121434195572,0.00105992542056191,0.00111168729759257,0.00110697534637345,0.00110426236919522,0.00111086640618428,0.0010921573424993,0.00112532232359368,0.00115973064669155,0.00117243066228454,0.00119279247460516,0.00121463933941153,0.00123628377303053,0.00120703368353248,0.00122392140458214,0.00124123201838228
0.00120731892114588,0.0012134913573067,0.0012210165003367,0.00121376829151018,0.00123703258766111,0.00126175393793759,0.00125950352115876,0.00125820780966291,0.00126136188213886,0.00125242647748907,0.00126826599416775,0.00128469932805217,0.00129076482551868,0.00130048957901523,0.00131092359007325,0.00132126092047404,0.00130729114677995,0.00131535668248672,0.0013236241907728
0.0014922035175805,0.00149304369804985,0.00149406800644901,0.00149308139381583,0.00149624808630966,0.00149961311028674,0.0014993067877625,0.00149913041793634,0.00149955974438446,0.00149834347381043,0.00150049951920492,0.00150273639388717,0.00150356201806139,0.00150488573332456,0.00150630599140087,0.00150771308948688,0.00150581155001152,0.00150690941565145,0.00150803477342124
0.00164332583549365,0.00164277040514954,0.00164209325067217,0.00164274548506031,0.00164065203351542,0.00163842746808725,0.0016386299731814,0.00163874656855205,0.0016384627474618,0.00163926680517096,0.00163784147682893,0.00163636271349198,0.00163581690608996,0.00163494181835471,0.00163400290765537,0.00163307269682254,0.00163432977522852,0.00163360399319428,0.0016328600365372
0.00163344305430571,0.00163882489986383,0.00164538619212105,0.00163906636321381,0.00165935087416546,0.00168090581385372,0.00167894363956313,0.00167781388803929,0.0016805639741483,0.00167277305228674,0.00168658377956829,0.00170091226554475,0.00170620086954929,0.00171468003726291,0.00172377761795922,0.00173279090124815,0.00172061043270306,0.0017276429019561,0.00173485147432313
0.00140541029960036,0.00142895949283448,0.0014576695584732,0.00143001605735797,0.00151877443269631,0.00161309178803238,0.00160450595608512,0.00159956253348886,0.00161159600945771,0.0015775054874595,0.00163793670607122,0.00170063346712993,0.00172377466586868,0.00176087672626717,0.00180068475930471,0.00184012393450082,0.00178682619409689,0.00181759797592609,0.00184914032729612
0.00113977501378193,0.00116644544072086,0.00119896076727226,0.00116764204336664,0.00126816454284871,0.00137498281511632,0.00136525900838617,0.00135966037959787,0.00137328878454822,0.00133467987055171,0.00140312070352596,0.00147412735621679,0.00150033571266049,0.00154235531737919,0.00158743954706619,0.00163210603012327,0.0015717441537175,0.00160659445839238,0.00164231746466836
0.000788713026507044,0.000820732973784767,0.000859770183210693,0.00082216958946843,0.000942854764138137,0.00107109850969714,0.00105942431417146,0.00105270271953636,0.0010690646926307,0.00102271165173454,0.0011048802600023,0.00119012933684437,0.00122159453211419,0.0012720423757428,0.00132616954292089,0.00137979517238096,0.00130732598752229,0.00134916652201606,0.00139205480348894
0.000652114297570988,0.000677207682049105,0.00070780035281715,0.00067833352867792,0.000772912056947473,0.000873414084209235,0.000864265253505124,0.000858997675859793,0.000871820222946329,0.000835494283154836,0.000899888158054481,0.000966696133815602,0.000991354770375383,0.00103088972417418,0.00107330808935544,0.00111533340958008,0.00105854077645356,0.0010913303563275,0.00112494103429864
0.000532872968523243,0.000556077925504442,0.000584368314540307,0.000557119045430367,0.00064457997290127,0.000737518620582145,0.000729058294192044,0.000724187133318483,0.000736044706926855,0.00070245251170511,0.00076200036178496,0.000823780637175461,0.000846583563623415,0.00088314327532571,0.000922369404431661,0.000961232067568406,0.000908713420285124,0.000939035387856695,0.000970116660975094
0.000392502627343025,0.00042063227098893,0.000454926605722137,0.000421894343249295,0.000527916721342483,0.00064057933228003,0.000630323507773464,0.000624418561704132,0.000638792616367489,0.000598071296278986,0.000670256726486123,0.000745148359876725,0.000772790651805318,0.000817109271435418,0.000864660190588281,0.000911770506976853,0.000848106056573405,0.000884863122881351,0.000922540638835808
0.000432827256685773,0.000451036269115718,0.000473235838200006,0.00045185323963144,0.000520484141069548,0.000593413429075316,0.000586774580810113,0.000582952163515102,0.000592256843777977,0.000565896928487573,0.00061262433863356,0.000661103540875672,0.000678997078513614,0.000707685614560532,0.000738466497845409,0.000768962168089104,0.000727750598424915,0.000751544354425345,0.000775933940194023
0.000511665872474862,0.000497491528948863,0.000480210837887752,0.000496855578988095,0.000443431595824522,0.000386661642743472,0.000391829485661368,0.000394804949380098,0.000387561957210535,0.000408081164173564,0.000371707397829145,0.000333969993393306,0.000320041223211433,0.000297709360527971,0.000273748763247252,0.000250010182818868,0.000282090283149031,0.000263568637748359,0.000244583183788564
0.000694671529606314,0.000667988778360678,0.000635458426595844,0.000666791622769188,0.000566222672207914,0.000459355039607527,0.000469083339673192,0.000474684555567365,0.000461049852980959,0.000499676608015362,0.000431204148782605,0.000360164684177382,0.000333944216948063,0.000291905195123766,0.000246800132179185,0.00020211300890372,0.000262502778311716,0.000227636369438562,0.000191896855692087
0.000854286873639909,0.00081494667696019,0.000766984964739891,0.000813181628971251,0.000664905978588289,0.000507343752471039,0.000521686847544685,0.000529945101459127,0.000509842531207627,0.000566792585801464,0.000465838977661026,0.000361100658742414,0.000322442038859494,0.000260461047035747,0.000193959582057275,0.000128074313985633,0.000217111062261058,0.000165705142010996,0.000113011943806639
0.00116116981002667,0.00109380110560317,0.00101166835877123,0.00109077852294482,0.000836861681979924,0.000567041906394665,0.00059160395270067,0.000605745922339145,0.00057132097717551,0.000668845944477271,0.00049596643798499,0.000316605747277516,0.000250404219168341,0.000144263948644425,3.03825266897125e-05,-8.24436797148369e-05,7.00286230097968e-05,-1.80022090457492e-05,-0.000108237459363861
0.00156844962881251,0.0014754999641761,0.0013621801172379,0.0014713296591831,0.00112099658665054,0.000748721984258583,0.000782610627159821,0.000802122525843982,0.00075462588574279,0.000889182622167322,0.000650658038854133,0.000403191263399887,0.000311851970343527,0.000165408564105573,8.28456907569347e-06,-0.000147383528407305,6.29849138222519e-05,-5.84726143764414e-05,-0.000182971613239849
0.00165638722663938,0.00155671818172988,0.00143520638329787,0.00155224640318975,0.00117658756809746,0.000777401038381489,0.00081373950914906,0.000834661933278597,0.000783731736017381,0.000928015649875846,0.000672247998650234,0.000406891719498069,0.000308949460779359,0.000151919583478286,-1.6562988010835e-05,-0.00018348441435165,4.20916735033978e-05,-8.8146083458782e-05,-0.000221645180603933
0.00167654152239773,0.00156727256608056,0.00143405700846241,0.00156237007529814,0.00115052857647442,0.000712893245288678,0.000752731760632531,0.000775669388361738,0.000719833702318858,0.000878014737313081,0.000597612087378067,0.000306697253173611,0.000199321403437548,2.71667407849557e-05,-0.000157543715314678,-0.000340542660070244,-9.32395609745174e-05,-0.000236021542975729,-0.000382378990542122
0.00150533585577335,0.00140095077577216,0.00127368940979909,0.00139626740631594,0.00100283354136952,0.000584758723078279,0.00062281661940545,0.000644729028805618,0.000591388970009872,0.000742499958428359,0.000474630162353308,0.000196718033735352,9.41414461786702e-05,-7.03186057816328e-05,-0.00024677325847413,-0.000421592897393319,-0.00018534323734605,-0.00032174344758201,-0.000461559314667292
0.00141324012991132,0.00131333420488417,0.00119153361338573,0.0013088517984161,0.000932300147413589,0.000532164884294897,0.000568589719502284,0.000589561869264226,0.000538510627890165,0.000683137456547509,0.00042676193081715,0.000160774988185853,6.25999533450364e-05,-9.48031316640389e-05,-0.000263686130100085,-0.000431004273065862,-0.000204892065994679,-0.000335439354719901,-0.000469255734747278
